edad,ingreso_declarado,antiguedad_laboral_meses,antiguedad_cliente_meses,score_buro,deuda_sistema,num_creditos_vigentes,peor_morosidad_12m,num_consultas_buro_3m,num_contactos_ult_trimestre,uso_linea_credito_pct,monto_solicitado,plazo_meses,tasa_interes_anual,ingreso_declarado_nulo,ratio_deuda_ingreso,tipo_empleo_independiente,tipo_empleo_informal,tipo_empleo_jubilado,region_Araucania,region_Arica,region_Atacama,region_Aysen,region_Biobio,region_Coquimbo,region_Los Lagos,region_Los Rios,region_Magallanes,region_Maule,region_Metropolitana,region_Nuble,region_OHiggins,region_Tarapaca,region_Valparaiso,canal_partner,canal_sucursal,dia_semana_solicitud_jue,dia_semana_solicitud_lun,dia_semana_solicitud_mar,dia_semana_solicitud_mie,dia_semana_solicitud_sab,dia_semana_solicitud_vie
36,670000.0,86.0,18,442,1935000.0,1,0,1,0,44.3,2030000.0,48,23.4,0,2.888059701492537,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
45,-1.0,-1.0,62,567,901000.0,2,30,3,0,32.7,3250000.0,24,22.7,1,-1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
56,877000.0,41.0,30,706,745000.0,0,0,0,0,9.4,440000.0,18,20.7,0,0.8494868871151653,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
34,538000.0,68.0,61,412,1454000.0,2,60,0,1,60.8,2150000.0,6,25.7,0,2.7026022304832713,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41,1005000.0,65.0,92,665,2063000.0,1,0,0,0,39.8,1260000.0,24,19.5,0,2.0527363184079603,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
54,851000.0,122.0,24,635,1341000.0,2,15,2,1,23.9,610000.0,12,18.4,0,1.5757931844888367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
41,-1.0,18.0,54,661,2491000.0,1,0,0,1,54.9,660000.0,24,24.7,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
34,1554000.0,192.0,58,599,652000.0,0,0,1,1,8.8,790000.0,18,22.3,0,0.4195624195624196,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
34,693000.0,31.0,62,801,2852000.0,0,0,0,0,6.2,1630000.0,18,18.8,0,4.115440115440116,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
36,500000.0,10.0,57,695,1394000.0,0,0,0,0,35.1,940000.0,24,20.2,0,2.788,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
31,1866000.0,56.0,89,571,1967000.0,0,0,1,0,29.0,1040000.0,48,20.2,0,1.0541264737406217,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
41,-1.0,42.0,78,669,3588000.0,1,0,0,0,35.4,660000.0,18,20.8,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
29,764000.0,-1.0,34,672,768000.0,0,0,0,0,58.5,970000.0,36,19.6,0,1.0052356020942408,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
19,571000.0,12.0,59,628,320000.0,0,0,2,0,32.5,2340000.0,6,22.7,0,0.5604203152364273,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
47,500000.0,92.0,16,616,469000.0,3,0,5,1,33.8,2370000.0,18,23.0,0,0.938,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
38,-1.0,17.0,44,541,582000.0,4,0,3,0,51.7,2400000.0,12,24.6,1,-1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34,280000.0,-1.0,50,559,223000.0,5,15,2,0,60.2,1800000.0,6,24.5,0,0.7964285714285714,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
19,964000.0,12.0,41,616,848000.0,0,0,0,1,30.7,490000.0,18,19.1,0,0.8796680497925311,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
31,938000.0,66.0,42,732,2965000.0,0,60,0,0,7.5,6930000.0,12,21.8,0,3.1609808102345416,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26,1403000.0,96.0,9,568,2203000.0,0,0,0,2,34.9,1160000.0,48,24.0,0,1.570206699928724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
31,1056000.0,42.0,90,643,1034000.0,2,0,0,1,28.6,520000.0,6,20.6,0,0.9791666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
59,585000.0,170.0,42,588,618000.0,0,30,1,0,37.4,210000.0,36,23.1,0,1.0564102564102564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
64,2248000.0,5.0,8,618,12464000.0,1,0,1,0,28.2,2040000.0,24,26.7,0,5.544483985765124,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
19,941000.0,12.0,19,464,6627000.0,0,0,2,0,61.1,670000.0,36,25.3,0,7.04250797024442,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
77,607000.0,35.0,3,547,3921000.0,1,15,2,1,73.8,2430000.0,36,22.5,0,6.4596375617792425,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
67,1934000.0,-1.0,25,715,5995000.0,1,90,0,2,23.7,1860000.0,36,20.9,0,3.0997931747673215,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
48,627000.0,138.0,48,616,2409000.0,1,60,1,0,39.0,1580000.0,18,22.6,0,3.8421052631578947,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
56,952000.0,89.0,48,703,1102000.0,0,0,1,0,11.8,1580000.0,36,21.8,0,1.1575630252100841,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
41,962000.0,-1.0,59,676,4535000.0,2,90,0,2,40.3,820000.0,12,24.1,0,4.714137214137214,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
49,1563000.0,67.0,9,850,2577000.0,0,15,0,0,46.1,850000.0,24,20.6,0,1.6487523992322457,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
36,1069000.0,135.0,57,673,2265000.0,2,0,2,0,13.0,1050000.0,18,23.7,0,2.118802619270346,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
36,655000.0,-1.0,51,529,1670000.0,3,0,1,0,91.4,660000.0,18,23.4,0,2.549618320610687,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
27,453000.0,-1.0,39,507,1876000.0,3,15,3,1,62.9,820000.0,18,22.6,0,4.141280353200883,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
26,896000.0,96.0,85,573,1740000.0,6,0,2,4,81.7,3550000.0,24,24.5,0,1.9419642857142858,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
23,538000.0,-1.0,38,483,4898000.0,5,0,6,1,81.6,4010000.0,24,25.0,0,9.104089219330856,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37,1005000.0,27.0,54,695,335000.0,0,0,0,0,43.1,650000.0,18,20.2,0,0.3333333333333333,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
54,999000.0,159.0,36,665,1683000.0,2,0,0,0,42.6,3150000.0,24,21.2,0,1.6846846846846846,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
34,1512000.0,40.0,31,658,2080000.0,1,0,1,0,70.2,3090000.0,12,22.9,0,1.3756613756613756,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
40,410000.0,140.0,40,711,455000.0,1,30,0,2,33.4,810000.0,24,20.3,0,1.1097560975609757,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
46,328000.0,152.0,43,708,1051000.0,1,0,0,0,41.9,1220000.0,12,22.9,0,3.2042682926829267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
47,498000.0,193.0,34,535,2326000.0,4,0,4,2,52.3,1790000.0,12,24.6,0,4.670682730923695,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
39,1609000.0,54.0,9,639,3289000.0,2,0,1,0,48.7,2550000.0,36,19.8,0,2.044126786824114,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,1259000.0,12.0,29,633,3547000.0,1,0,1,0,22.1,1000000.0,12,23.3,0,2.817315329626688,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38,467000.0,92.0,78,624,537000.0,0,15,0,2,29.0,2320000.0,24,23.1,0,1.1498929336188437,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
53,866000.0,105.0,84,662,3455000.0,1,0,0,0,53.5,690000.0,18,23.3,0,3.989607390300231,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,535000.0,-1.0,91,514,1885000.0,3,0,0,1,36.1,2620000.0,36,23.0,0,3.5233644859813085,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
50,1451000.0,334.0,16,828,1890000.0,2,0,0,2,58.7,3190000.0,36,19.3,0,1.3025499655410062,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
29,902000.0,132.0,95,645,3092000.0,2,0,0,0,71.0,1130000.0,24,19.4,0,3.4279379157427936,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
25,-1.0,72.0,14,651,2254000.0,2,0,1,0,30.9,1620000.0,24,22.4,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
38,954000.0,31.0,38,690,1713000.0,1,0,1,0,41.4,1880000.0,48,24.5,0,1.7955974842767295,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
42,1122000.0,42.0,36,705,4258000.0,0,0,0,1,22.4,920000.0,24,22.9,0,3.7950089126559714,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
27,2460000.0,17.0,29,668,15280000.0,1,0,0,1,34.9,1160000.0,24,22.1,0,6.211382113821138,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
35,1156000.0,178.0,65,797,1537000.0,0,0,0,1,27.4,1880000.0,6,20.5,0,1.3295847750865053,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,1042000.0,12.0,49,580,6484000.0,2,30,2,4,51.5,1440000.0,12,24.6,0,6.222648752399232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
48,438000.0,83.0,0,590,218000.0,4,0,2,0,35.7,3760000.0,24,23.9,0,0.4977168949771689,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
53,-1.0,39.0,53,652,3222000.0,3,0,0,1,51.1,1600000.0,12,20.3,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
56,-1.0,-1.0,57,545,1684000.0,4,0,2,2,72.1,1040000.0,24,23.0,1,-1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23,584000.0,43.0,9,623,3266000.0,0,0,1,0,42.1,710000.0,18,20.7,0,5.592465753424658,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
26,-1.0,-1.0,53,477,2418000.0,5,0,1,0,53.2,1380000.0,36,23.2,1,-1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
43,-1.0,124.0,14,630,1446000.0,1,60,1,0,52.2,1460000.0,36,21.4,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
39,1378000.0,70.0,7,538,1514000.0,2,0,2,7,87.5,3890000.0,24,24.5,0,1.0986937590711177,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
41,-1.0,-1.0,75,543,1682000.0,0,15,1,0,33.2,2130000.0,36,21.7,1,-1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
38,1472000.0,36.0,21,705,2807000.0,1,0,0,1,0.0,420000.0,36,20.7,0,1.906929347826087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
55,689000.0,13.0,90,662,2900000.0,1,0,0,0,16.9,6210000.0,18,21.9,0,4.2089985486211905,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
20,445000.0,24.0,20,523,1330000.0,2,60,2,0,100.0,4030000.0,12,25.8,0,2.9887640449438204,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
